,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/embedding_type,config/hidden_size,config/num_layers,config/learning_rate,config/batch_size,logdir
522,0.7449022260579196,1706185574,,False,5,d3b6f_00522,2024-01-25_12-26-14,0.2079179286956787,2.6523172855377197,71580,2a36f66286f0,172.28.0.12,2.6523172855377197,5,gpt,100,3,1e-05,32,d3b6f_00522
523,0.6541783014933268,1706185581,,False,5,d3b6f_00523,2024-01-25_12-26-21,0.15107107162475586,2.3010125160217285,71660,2a36f66286f0,172.28.0.12,2.3010125160217285,5,gpt,100,3,1e-05,64,d3b6f_00523
524,0.640127956867218,1706185588,,False,5,d3b6f_00524,2024-01-25_12-26-28,0.12130045890808105,2.150120735168457,71738,2a36f66286f0,172.28.0.12,2.150120735168457,5,gpt,100,3,1e-05,128,d3b6f_00524
525,0.629809401252053,1706185595,,False,5,d3b6f_00525,2024-01-25_12-26-35,0.18578791618347168,2.4556233882904053,71819,2a36f66286f0,172.28.0.12,2.4556233882904053,5,bert,100,3,1e-05,32,d3b6f_00525
526,0.6302437682946523,1706185602,,False,5,d3b6f_00526,2024-01-25_12-26-42,0.12035369873046875,2.113920211791992,71897,2a36f66286f0,172.28.0.12,2.113920211791992,5,bert,100,3,1e-05,64,d3b6f_00526
527,0.7090219060579935,1706185609,,False,5,d3b6f_00527,2024-01-25_12-26-49,0.11273431777954102,2.0749130249023438,71977,2a36f66286f0,172.28.0.12,2.0749130249023438,5,bert,100,3,1e-05,128,d3b6f_00527
528,0.6983643282543529,1706185616,,False,5,d3b6f_00528,2024-01-25_12-26-56,0.19522809982299805,2.4888086318969727,72058,2a36f66286f0,172.28.0.12,2.4888086318969727,5,tfidf,100,3,1e-05,32,d3b6f_00528
529,0.6181720197200775,1706185623,,False,5,d3b6f_00529,2024-01-25_12-27-03,0.12952709197998047,2.2148287296295166,72136,2a36f66286f0,172.28.0.12,2.2148287296295166,5,tfidf,100,3,1e-05,64,d3b6f_00529
530,0.6637946565945944,1706185630,,False,5,d3b6f_00530,2024-01-25_12-27-10,0.10900378227233887,2.092951536178589,72214,2a36f66286f0,172.28.0.12,2.092951536178589,5,tfidf,100,3,1e-05,128,d3b6f_00530
531,0.6506799188527194,1706185637,,False,5,d3b6f_00531,2024-01-25_12-27-17,0.1732344627380371,2.3532309532165527,72295,2a36f66286f0,172.28.0.12,2.3532309532165527,5,glove,100,3,1e-05,32,d3b6f_00531
532,0.7421672642230988,1706185644,,False,5,d3b6f_00532,2024-01-25_12-27-24,0.10602283477783203,2.0248773097991943,72375,2a36f66286f0,172.28.0.12,2.0248773097991943,5,glove,100,3,1e-05,64,d3b6f_00532
533,0.6484578053156534,1706185650,,False,5,d3b6f_00533,2024-01-25_12-27-30,0.08339977264404297,1.9082911014556885,72453,2a36f66286f0,172.28.0.12,1.9082911014556885,5,glove,100,3,1e-05,128,d3b6f_00533
534,0.6340944008393721,1706185657,,False,5,d3b6f_00534,2024-01-25_12-27-37,0.16616153717041016,2.35082745552063,72530,2a36f66286f0,172.28.0.12,2.35082745552063,5,word2vec,100,3,1e-05,32,d3b6f_00534
535,0.7140632967154185,1706185664,,False,5,d3b6f_00535,2024-01-25_12-27-44,0.10507726669311523,2.0315134525299072,72608,2a36f66286f0,172.28.0.12,2.0315134525299072,5,word2vec,100,3,1e-05,64,d3b6f_00535
536,0.6617674827575684,1706185670,,False,5,d3b6f_00536,2024-01-25_12-27-50,0.08656978607177734,1.9369566440582275,72688,2a36f66286f0,172.28.0.12,1.9369566440582275,5,word2vec,100,3,1e-05,128,d3b6f_00536
537,0.672340756112879,1706185677,,False,5,d3b6f_00537,2024-01-25_12-27-57,0.16080617904663086,2.3046252727508545,72765,2a36f66286f0,172.28.0.12,2.3046252727508545,5,fasttext,100,3,1e-05,32,d3b6f_00537
538,0.7028676072756449,1706185684,,False,5,d3b6f_00538,2024-01-25_12-28-04,0.10264945030212402,2.0403876304626465,72843,2a36f66286f0,172.28.0.12,2.0403876304626465,5,fasttext,100,3,1e-05,64,d3b6f_00538
